year,page_url,pdf_url,filename,language
1978-1979,https://www.indiabudget.gov.in/budget_archive/es1978-79/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1978-79/6%20Monetary%20and%20credit%20situation.pdf,6%20Monetary%20and%20credit%20situation.pdf,english
1978-1979,https://www.indiabudget.gov.in/budget_archive/es1978-79/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1978-79/7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1978-1979,https://www.indiabudget.gov.in/budget_archive/es1978-79/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1978-79/8%20Problems%20and%20Prospects.pdf,8%20Problems%20and%20Prospects.pdf,english
1977-1978,https://www.indiabudget.gov.in/budget_archive/es1977-78/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1977-78/0%20Economic%20Survey%201977-78%20Index.pdf,0%20Economic%20Survey%201977-78%20Index.pdf,english
1977-1978,https://www.indiabudget.gov.in/budget_archive/es1977-78/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1977-78/1%20Economic%20Situation%20in%201977-78.pdf,1%20Economic%20Situation%20in%201977-78.pdf,english
1977-1978,https://www.indiabudget.gov.in/budget_archive/es1977-78/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1977-78/2%20Agriculture.pdf,2%20Agriculture.pdf,english
1977-1978,https://www.indiabudget.gov.in/budget_archive/es1977-78/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1977-78/3%20The%20Industrial%20Scene.pdf,3%20The%20Industrial%20Scene.pdf,english
1977-1978,https://www.indiabudget.gov.in/budget_archive/es1977-78/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1977-78/4%20Price%20and%20Price%20Policy.pdf,4%20Price%20and%20Price%20Policy.pdf,english
1977-1978,https://www.indiabudget.gov.in/budget_archive/es1977-78/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1977-78/5%20Government%20Finance%20and%20Fiscal%20Policy.pdf,5%20Government%20Finance%20and%20Fiscal%20Policy.pdf,english
1977-1978,https://www.indiabudget.gov.in/budget_archive/es1977-78/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1977-78/6%20Monetary%20and%20Credit%20Developments.pdf,6%20Monetary%20and%20Credit%20Developments.pdf,english
1977-1978,https://www.indiabudget.gov.in/budget_archive/es1977-78/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1977-78/7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1977-1978,https://www.indiabudget.gov.in/budget_archive/es1977-78/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1977-78/8%20Problems%20and%20Prospects.pdf,8%20Problems%20and%20Prospects.pdf,english
1976-1977,https://www.indiabudget.gov.in/budget_archive/es1976-77/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1976-77/0%20Economic%20Survey%201976-77%20Index.pdf,0%20Economic%20Survey%201976-77%20Index.pdf,english
1976-1977,https://www.indiabudget.gov.in/budget_archive/es1976-77/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1976-77/1%20The%20Indian%20Economy%20in%201976-77.pdf,1%20The%20Indian%20Economy%20in%201976-77.pdf,english
1976-1977,https://www.indiabudget.gov.in/budget_archive/es1976-77/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1976-77/2%20The%20Agricultural%20Situation.pdf,2%20The%20Agricultural%20Situation.pdf,english
1976-1977,https://www.indiabudget.gov.in/budget_archive/es1976-77/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1976-77/3%20The%20Industrial%20Scene.pdf,3%20The%20Industrial%20Scene.pdf,english
1976-1977,https://www.indiabudget.gov.in/budget_archive/es1976-77/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1976-77/4%20Price%20Behaviour%20and%20Price%20Policy.pdf,4%20Price%20Behaviour%20and%20Price%20Policy.pdf,english
1976-1977,https://www.indiabudget.gov.in/budget_archive/es1976-77/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1976-77/5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,english
1976-1977,https://www.indiabudget.gov.in/budget_archive/es1976-77/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1976-77/6%20Money%20Supply%20and%20Bank%20Credit.pdf,6%20Money%20Supply%20and%20Bank%20Credit.pdf,english
1976-1977,https://www.indiabudget.gov.in/budget_archive/es1976-77/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1976-77/7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1976-1977,https://www.indiabudget.gov.in/budget_archive/es1976-77/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1976-77/8%201977-78%20Outlook%20and%20Tasks.pdf,8%201977-78%20Outlook%20and%20Tasks.pdf,english
1975-1976,https://www.indiabudget.gov.in/budget_archive/es1975-76/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1975-76/0%20Economic%20Survey%201975-76%20Index.pdf,0%20Economic%20Survey%201975-76%20Index.pdf,english
1975-1976,https://www.indiabudget.gov.in/budget_archive/es1975-76/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1975-76/1%20The%20Indian%20Economy%20in%201975-76.pdf,1%20The%20Indian%20Economy%20in%201975-76.pdf,english
1975-1976,https://www.indiabudget.gov.in/budget_archive/es1975-76/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1975-76/2%20Agricultural%20Production.pdf,2%20Agricultural%20Production.pdf,english
1975-1976,https://www.indiabudget.gov.in/budget_archive/es1975-76/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1975-76/3%20Industrial%20Production.pdf,3%20Industrial%20Production.pdf,english
1975-1976,https://www.indiabudget.gov.in/budget_archive/es1975-76/esmain.htm,"https://www.indiabudget.gov.in/budget_archive/es1975-76/4%20Prices,%20Procurement%20and%20Public%20Distribution.pdf","4%20Prices,%20Procurement%20and%20Public%20Distribution.pdf",english
1975-1976,https://www.indiabudget.gov.in/budget_archive/es1975-76/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1975-76/5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,english
1975-1976,https://www.indiabudget.gov.in/budget_archive/es1975-76/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1975-76/6%20Monetary%20and%20Credit%20Trends%20and%20Policies.pdf,6%20Monetary%20and%20Credit%20Trends%20and%20Policies.pdf,english
1975-1976,https://www.indiabudget.gov.in/budget_archive/es1975-76/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1975-76/7%20Foreign%20Trade%20and%20The%20Balance%20of%20Payments.pdf,7%20Foreign%20Trade%20and%20The%20Balance%20of%20Payments.pdf,english
1975-1976,https://www.indiabudget.gov.in/budget_archive/es1975-76/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1975-76/8%201976-77-%20Economic%20Outlook%20Challenges%20and%20Opportunities.pdf,8%201976-77-%20Economic%20Outlook%20Challenges%20and%20Opportunities.pdf,english
1974-1975(1),https://www.indiabudget.gov.in/budget_archive/es1974-75 1/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 1/0%20Economic%20Survey%201974-75-1%20Index.pdf,0%20Economic%20Survey%201974-75-1%20Index.pdf,english
1974-1975(1),https://www.indiabudget.gov.in/budget_archive/es1974-75 1/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 1/CH_1.pdf,CH_1.pdf,english
1974-1975(1),https://www.indiabudget.gov.in/budget_archive/es1974-75 1/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 1/CH_2.pdf,CH_2.pdf,english
1974-1975(1),https://www.indiabudget.gov.in/budget_archive/es1974-75 1/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 1/CH_3.pdf,CH_3.pdf,english
1974-1975(1),https://www.indiabudget.gov.in/budget_archive/es1974-75 1/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 1/CH_4.pdf,CH_4.pdf,english
1974-1975(1),https://www.indiabudget.gov.in/budget_archive/es1974-75 1/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 1/CH_5.pdf,CH_5.pdf,english
1974-1975(1),https://www.indiabudget.gov.in/budget_archive/es1974-75 1/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 1/CH_6.pdf,CH_6.pdf,english
1974-1975(1),https://www.indiabudget.gov.in/budget_archive/es1974-75 1/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 1/CH_7.pdf,CH_7.pdf,english
1974-1975(2),https://www.indiabudget.gov.in/budget_archive/es1974-75 2/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 2/0%20Economic%20Survey%201974-75%20Index.pdf,0%20Economic%20Survey%201974-75%20Index.pdf,english
1974-1975(2),https://www.indiabudget.gov.in/budget_archive/es1974-75 2/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 2/1%20The%20Economy%20in%201974-75.pdf,1%20The%20Economy%20in%201974-75.pdf,english
1974-1975(2),https://www.indiabudget.gov.in/budget_archive/es1974-75 2/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 2/2%20Trends%20in%20Agricultural%20Production.pdf,2%20Trends%20in%20Agricultural%20Production.pdf,english
1974-1975(2),https://www.indiabudget.gov.in/budget_archive/es1974-75 2/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 2/3%20The%20Industrial%20Scene.pdf,3%20The%20Industrial%20Scene.pdf,english
1974-1975(2),https://www.indiabudget.gov.in/budget_archive/es1974-75 2/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 2/4%20The%20Price%20Behaviour.pdf,4%20The%20Price%20Behaviour.pdf,english
1974-1975(2),https://www.indiabudget.gov.in/budget_archive/es1974-75 2/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 2/5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,english
1974-1975(2),https://www.indiabudget.gov.in/budget_archive/es1974-75 2/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 2/6%20Monetary%20Trends%20and%20Credit%20Policy.pdf,6%20Monetary%20Trends%20and%20Credit%20Policy.pdf,english
1974-1975(2),https://www.indiabudget.gov.in/budget_archive/es1974-75 2/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 2/7%20Balance%20of%20Payments%20and%20Foreign%20Trade.pdf,7%20Balance%20of%20Payments%20and%20Foreign%20Trade.pdf,english
1974-1975(2),https://www.indiabudget.gov.in/budget_archive/es1974-75 2/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 2/8%20The%20Outlook%20For%201975-76.pdf,8%20The%20Outlook%20For%201975-76.pdf,english
1974-1975(3),https://www.indiabudget.gov.in/budget_archive/es1974-75 3/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 3/0%20Economic%20Survey%201974-75%20Index.pdf,0%20Economic%20Survey%201974-75%20Index.pdf,english
1974-1975(3),https://www.indiabudget.gov.in/budget_archive/es1974-75 3/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 3/2%20Trends%20in%20Agricultural%20Production.pdf,2%20Trends%20in%20Agricultural%20Production.pdf,english
1974-1975(3),https://www.indiabudget.gov.in/budget_archive/es1974-75 3/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 3/2%20Trends%20in%20Agricultural%20Production.pdf,2%20Trends%20in%20Agricultural%20Production.pdf,english
1974-1975(3),https://www.indiabudget.gov.in/budget_archive/es1974-75 3/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 3/3%20The%20Industrial%20Scene.pdf,3%20The%20Industrial%20Scene.pdf,english
1974-1975(3),https://www.indiabudget.gov.in/budget_archive/es1974-75 3/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 3/4%20The%20Price%20Behaviour.pdf,4%20The%20Price%20Behaviour.pdf,english
1974-1975(3),https://www.indiabudget.gov.in/budget_archive/es1974-75 3/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 3/5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,english
1974-1975(3),https://www.indiabudget.gov.in/budget_archive/es1974-75 3/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 3/6%20Monetary%20Trends%20and%20Credit%20Policy.pdf,6%20Monetary%20Trends%20and%20Credit%20Policy.pdf,english
1974-1975(3),https://www.indiabudget.gov.in/budget_archive/es1974-75 3/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 3/7%20Balance%20of%20Payments%20and%20Foreign%20Trade.pdf,7%20Balance%20of%20Payments%20and%20Foreign%20Trade.pdf,english
1974-1975(3),https://www.indiabudget.gov.in/budget_archive/es1974-75 3/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1974-75 3/8%20The%20Outlook%20For%201975-76.pdf,8%20The%20Outlook%20For%201975-76.pdf,english
1973-1974,https://www.indiabudget.gov.in/budget_archive/es1973-74/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1973-74/0%20Economic%20Survey%201973-74%20Index.pdf,0%20Economic%20Survey%201973-74%20Index.pdf,english
1973-1974,https://www.indiabudget.gov.in/budget_archive/es1973-74/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1973-74/1%20The%20Economic%20in%201973-74%20-%20A%20Synoptic%20View.pdf,1%20The%20Economic%20in%201973-74%20-%20A%20Synoptic%20View.pdf,english
1973-1974,https://www.indiabudget.gov.in/budget_archive/es1973-74/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1973-74/2%20The%20Agrarian%20Trends.pdf,2%20The%20Agrarian%20Trends.pdf,english
1973-1974,https://www.indiabudget.gov.in/budget_archive/es1973-74/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1973-74/3%20Industrial%20Production.pdf,3%20Industrial%20Production.pdf,english
1973-1974,https://www.indiabudget.gov.in/budget_archive/es1973-74/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1973-74/4%20The%20Price%20Behaviour.pdf,4%20The%20Price%20Behaviour.pdf,english
1973-1974,https://www.indiabudget.gov.in/budget_archive/es1973-74/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1973-74/5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,english
1973-1974,https://www.indiabudget.gov.in/budget_archive/es1973-74/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1973-74/6%20Money%20Credit%20and%20Banking.pdf,6%20Money%20Credit%20and%20Banking.pdf,english
1973-1974,https://www.indiabudget.gov.in/budget_archive/es1973-74/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1973-74/7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1973-1974,https://www.indiabudget.gov.in/budget_archive/es1973-74/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1973-74/8%20The%20Economic%20Challenges%20of%201974-75.pdf,8%20The%20Economic%20Challenges%20of%201974-75.pdf,english
1972-1973,https://www.indiabudget.gov.in/budget_archive/es1972-73/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1972-73/0%20Economic%20Survey%201972-73%20Index.pdf,0%20Economic%20Survey%201972-73%20Index.pdf,english
1972-1973,https://www.indiabudget.gov.in/budget_archive/es1972-73/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1972-73/1%20The%20Economy%20in%201972-73_An%20Overall%20View.pdf,1%20The%20Economy%20in%201972-73_An%20Overall%20View.pdf,english
1972-1973,https://www.indiabudget.gov.in/budget_archive/es1972-73/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1972-73/2%20The%20Agrarian%20Scene.pdf,2%20The%20Agrarian%20Scene.pdf,english
1972-1973,https://www.indiabudget.gov.in/budget_archive/es1972-73/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1972-73/3%20Industrial%20Production.pdf,3%20Industrial%20Production.pdf,english
1972-1973,https://www.indiabudget.gov.in/budget_archive/es1972-73/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1972-73/4%20Price%20Trends.pdf,4%20Price%20Trends.pdf,english
1972-1973,https://www.indiabudget.gov.in/budget_archive/es1972-73/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1972-73/5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,5%20Budgetary%20Trends%20and%20Fiscal%20Policy.pdf,english
1972-1973,https://www.indiabudget.gov.in/budget_archive/es1972-73/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1972-73/6%20Monetary%20Developments%20and%20Credit%20Policy.pdf,6%20Monetary%20Developments%20and%20Credit%20Policy.pdf,english
1972-1973,https://www.indiabudget.gov.in/budget_archive/es1972-73/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1972-73/7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,7%20Foreign%20Trade%20and%20Balance%20of%20Payments.pdf,english
1972-1973,https://www.indiabudget.gov.in/budget_archive/es1972-73/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1972-73/8%20The%20Economic%20Outlook%20for%201973-74%20And%20The%20Task%20Ahead.pdf,8%20The%20Economic%20Outlook%20for%201973-74%20And%20The%20Task%20Ahead.pdf,english
1971-1972,https://www.indiabudget.gov.in/budget_archive/es1971-72/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1971-72/0%20Economic%20Survey%201971-72.pdf,0%20Economic%20Survey%201971-72.pdf,english
1971-1972,https://www.indiabudget.gov.in/budget_archive/es1971-72/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1971-72/1%20Major%20Economic%20Developments.pdf,1%20Major%20Economic%20Developments.pdf,english
1971-1972,https://www.indiabudget.gov.in/budget_archive/es1971-72/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1971-72/2%20Problems%20in%20Agriculture%20and%20The%20Rural%20Economy.pdf,2%20Problems%20in%20Agriculture%20and%20The%20Rural%20Economy.pdf,english
1971-1972,https://www.indiabudget.gov.in/budget_archive/es1971-72/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1971-72/3%20The%20Industrial%20Scene.pdf,3%20The%20Industrial%20Scene.pdf,english
1971-1972,https://www.indiabudget.gov.in/budget_archive/es1971-72/esmain.htm,https://www.indiabudget.gov.in/budget_archive/es1971-72/4%20The%20Budget%20and%20The%20Plan.pdf,4%20The%20Budget%20and%20The%20Plan.pdf,english
